City,Date,hail,thunder,tornado,meantempm,meantempi,meandewptm,meandewpti,meanpressurem,meanpressurei,meanwindspdm,meanwindspdi,meanwdire,meanwdird,meanvism,meanvisi,humidity,fog,maxtempm,maxtempi,mintempm,mintempi,maxhumidity,minhumidity,maxdewptm,maxdewpti,mindewptm,mindewpti,rain,maxpressurem,maxpressurei,minpressurem,minpressurei,maxwspdm,maxwspdi,minwspdm,minwspdi,maxvism,maxvisi,snow,minvism,minvisi,gdegreedays,heatingdegreedays,coolingdegreedays,precipm,precipi
EDAC,4/22/2016,0,0,0,10,48,1,34,1017.72,30.06,8,5,NNW,331,10,6.2,56,0,13,55,6,42,87,38,5,41,-3,27,0,1020,30.12,1015,29.98,15,9,2,1,10,6.2,0,10,6.2,0,16,0,0,0
EDAC,4/23/2016,0,0,0,6,42,2,36,1009.75,29.82,10,6,NNW,328,10,6.2,80,0,6,42,5,41,87,76,3,37,1,34,1,1011,29.86,1008,29.77,17,10,4,2,10,6.2,0,10,6.2,0,24,0,0,0
EDAC,4/24/2016,0,0,0,4,38,1,33,1009.95,29.83,14,9,West,263,9.1,5.6,76,0,7,44,1,33,100,61,4,39,-1,30,1,1011,29.86,1009,29.8,24,15,4,2,10,6.2,1,1.5,0.9,0,26,0,0,0
EDAC,4/25/2016,0,0,0,5,40,-1,30,1008.16,29.77,16,10,WSW,248,10,6.2,62,0,9,48,1,33,93,46,1,34,-3,27,0,1010,29.83,1006,29.71,33,21,13,8,10,6.2,0,10,6.2,0,24,0,0,0
EDAC,4/26/2016,0,0,0,4,40,1,33,999.92,29.53,13,8,WSW,238,9.4,5.8,77,0,8,46,1,33,100,50,3,37,-2,28,1,1001,29.56,999,29.5,33,21,7,5,10,6.2,1,5,3.1,0,26,0,0,0
EDAC,4/27/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,4/28/2016,0,0,0,7,44,1,34,1013.85,29.95,17,10,WSW,237,10,6.2,66,0,10,50,4,39,87,54,3,37,0,32,1,1015,29.98,1012,29.89,26,16,4,2,10,6.2,0,10,6.2,0,20,0,0,0
EDAC,4/29/2016,0,0,0,10,50,1,33,1018.29,30.07,14,9,SSW,204,,,47,0,14,57,6,42,71,36,2,36,-1,30,0,1019,30.09,1017,30.04,22,14,7,5,,,0,,,0,16,0,0,0
EDAC,4/30/2016,0,0,0,14,56,2,36,1016.05,30.01,7,4,ENE,68,,,42,0,18,64,9,48,66,32,6,43,1,34,0,1018,30.06,1015,29.98,18,12,4,2,,,0,,,6,9,0,0,0
EDAC,5/1/2016,0,0,0,12,52,5,41,1021.13,30.15,14,9,NNE,33,10,6.2,59,0,16,60,7,44,81,45,8,46,3,37,0,1023,30.21,1020,30.12,22,14,11,7,10,6.2,0,10,6.2,2,13,0,0,0
EDAC,5/2/2016,0,0,0,12,54,5,41,1022.38,30.19,9,5,NE,49,10,6.2,54,0,17,62,8,46,76,42,6,43,3,37,0,1024,30.24,1020,30.12,18,12,2,1,10,6.2,0,10,6.2,4,11,0,0,0
EDAC,5/3/2016,0,0,0,14,56,7,44,1017.5,30.05,11,7,NW,319,10,6.2,65,0,18,64,9,48,87,48,8,46,5,41,1,1021,30.15,1016,30.01,33,21,4,2,10,6.2,0,10,6.2,6,9,0,0,0
EDAC,5/4/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,5/5/2016,0,0,0,13,55,6,43,1026.35,30.31,12,7,ENE,69,10,6.2,66,0,18,64,8,46,87,48,8,46,4,39,0,1029,30.39,1022,30.18,26,16,7,5,10,6.2,0,10,6.2,5,10,0,0,0
EDAC,5/6/2016,0,0,0,18,65,6,43,1018.32,30.07,11,7,ESE,121,,,42,0,23,73,14,57,67,31,9,48,4,39,0,1021,30.15,1016,30.01,18,12,6,4,,,0,,,15,0,0,0,0
EDAC,5/7/2016,0,0,0,20,68,4,40,1015.3,29.99,14,9,ESE,118,,,32,0,23,73,18,64,45,27,6,43,3,37,0,1017,30.04,1014,29.95,22,14,11,7,,,0,,,18,0,4,0,0
EDAC,5/8/2016,0,0,0,19,66,7,44,1016.67,30.03,15,9,ESE,102,,,43,0,22,71,16,60,55,38,8,46,6,43,0,1018,30.06,1016,30.01,24,15,11,7,,,0,,,16,0,0,0,0
EDAC,5/9/2016,0,0,0,19,66,9,47,1016.96,30.04,13,8,East,88,,,47,0,23,73,15,59,72,33,10,50,6,43,0,1018,30.06,1016,30.01,22,14,7,5,,,0,,,16,0,1,0,0
EDAC,5/10/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,5/11/2016,0,0,0,18,65,9,48,1008.52,29.79,14,8,ESE,120,10,6.2,51,0,22,71,15,59,72,38,10,50,7,45,0,1010,29.83,1006,29.71,26,16,6,4,10,6.2,0,10,6.2,15,0,0,0,0
EDAC,5/12/2016,0,0,0,19,66,9,49,1000.86,29.56,13,8,ENE,77,10,6.2,50,0,24,75,14,57,72,38,11,52,7,45,0,1003,29.62,999,29.5,24,15,7,5,10,6.2,0,10,6.2,16,0,1,0,0
EDAC,5/13/2016,0,0,0,17,62,12,54,999.25,29.51,11,7,North,349,10,6.2,75,0,20,68,14,57,88,60,14,57,11,52,1,1000,29.53,999,29.5,20,13,2,1,10,6.2,0,10,6.2,12,2,0,0,0
EDAC,5/14/2016,0,0,0,10,50,5,40,1007.85,29.77,14,9,NW,317,10,6.2,68,0,12,53,8,46,81,54,6,43,2,36,0,1009,29.8,1007,29.74,24,15,7,5,10,6.2,0,10,6.2,0,16,0,0,0
EDAC,5/15/2016,0,0,0,8,46,3,38,1014.95,29.98,19,12,WNW,288,10,6.2,71,0,11,51,5,41,87,58,5,41,2,36,1,1016,30.01,1014,29.95,39,24,7,5,10,6.2,0,10,6.2,0,19,0,0,0
EDAC,5/16/2016,0,0,0,9,48,3,37,1017.05,30.04,14,9,WNW,294,10,6.2,63,0,12,53,6,42,87,47,5,41,0,32,1,1018,30.06,1016,30.01,24,15,4,2,10,6.2,0,10,6.2,0,18,0,0,0
EDAC,5/17/2016,0,0,0,10,50,5,40,1016.48,30.02,16,10,West,268,10,6.2,66,0,12,53,8,46,76,62,6,43,4,39,0,1017,30.04,1015,29.98,24,15,11,7,10,6.2,0,10,6.2,0,16,0,0,0
EDAC,5/18/2016,0,0,0,14,58,6,44,1012.38,29.9,9,6,SW,214,,,55,0,18,64,11,51,67,42,8,46,4,39,0,1014,29.95,1010,29.83,15,9,6,4,,,0,,,8,8,0,0,0
EDAC,5/19/2016,0,0,0,14,58,10,49,1011.26,29.87,7,4,WSW,247,,,66,0,17,62,12,53,82,55,12,54,7,45,0,1014,29.95,1009,29.8,15,9,2,1,,,0,,,8,8,0,0,0
EDAC,5/20/2016,0,0,0,18,63,9,48,1017.84,30.06,11,7,WSW,250,,,54,0,21,69,14,57,77,46,11,52,7,45,0,1018,30.06,1017,30.04,20,13,7,5,,,0,,,13,2,0,0,0
EDAC,5/21/2016,0,0,0,20,68,11,51,1017.81,30.06,10,6,SW,232,10,6.2,52,0,23,73,17,62,68,44,12,54,10,50,0,1019,30.09,1017,30.04,17,10,6,4,10,6.2,0,10,6.2,18,0,2,0,0
EDAC,5/22/2016,0,0,0,24,76,11,51,1010.05,29.83,9,5,South,181,,,38,0,29,84,20,68,60,29,12,54,9,48,0,1013,29.92,1008,29.77,15,9,6,4,,,0,,,26,0,11,0,0
EDAC,5/23/2016,0,1,0,18,64,13,56,1008.83,29.79,11,7,NW,304,10,6.2,71,0,20,68,15,59,82,64,15,59,12,54,1,1009,29.8,1008,29.77,17,10,7,5,10,6.2,0,10,6.2,14,1,0,0,0
EDAC,5/24/2016,0,0,0,14,56,13,55,1011.04,29.86,13,8,NW,314,5.7,3.5,96,0,15,59,12,53,100,88,14,57,11,52,0,1013,29.92,1009,29.8,18,12,9,6,8,5,0,2.5,1.6,6,9,0,0,0
EDAC,5/25/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,5/26/2016,0,0,0,17,62,11,52,1016.71,30.03,4,3,NW,320,9.9,6.1,65,0,20,68,14,57,88,49,13,55,9,48,0,1017,30.04,1016,30.01,9,6,2,1,10,6.2,0,9,5.6,12,2,0,0,0
EDAC,5/27/2016,0,0,0,16,61,13,55,1016.32,30.02,7,5,NNE,31,9.6,5.9,75,0,21,69,12,53,100,56,15,59,12,54,1,1017,30.04,1016,30.01,18,12,4,2,10,6.2,0,9,5.6,11,4,0,0,0
EDAC,5/28/2016,0,0,0,20,67,15,59,1013.48,29.93,5,3,ENE,62,9.3,5.8,70,0,24,75,15,59,94,53,16,61,13,55,0,1015,29.98,1012,29.89,11,7,4,2,10,6.2,0,5,3.1,17,0,2,0,0
EDAC,5/29/2016,0,0,0,22,72,18,64,1006.27,29.72,6,4,NNE,26,10,6.2,75,0,25,77,20,68,88,61,20,68,15,59,1,1008,29.77,1004,29.65,13,8,4,2,10,6.2,0,10,6.2,22,0,8,0,0
EDAC,5/30/2016,0,0,0,20,68,14,57,1004.8,29.67,11,7,SSW,205,10,6.2,65,0,23,73,17,62,88,56,15,59,12,54,0,1006,29.71,1003,29.62,20,13,7,5,10,6.2,0,10,6.2,18,0,2,0,0
EDAC,5/31/2016,0,1,0,21,70,14,57,1010.4,29.84,6,4,NW,324,10,6.2,63,0,24,75,18,64,83,50,17,63,12,54,1,1011,29.86,1010,29.83,13,8,2,1,10,6.2,0,10,6.2,20,0,4,0,0
EDAC,6/1/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,6/2/2016,0,0,0,18,65,15,58,1010.35,29.84,7,4,East,90,7,4.4,84,1,23,73,14,57,100,53,16,61,13,55,1,1011,29.86,1010,29.83,18,12,0,0,10,6.2,0,0.1,0.1,15,0,0,0,0
EDAC,6/3/2016,0,0,0,20,67,15,59,1010.92,29.86,11,7,ENE,68,10,6.2,80,0,24,75,15,59,100,57,16,61,14,57,1,1012,29.89,1010,29.83,32,20,2,1,10,6.2,0,10,6.2,17,0,2,0,0
EDAC,6/4/2016,0,1,0,21,70,15,60,1012.58,29.91,6,4,ENE,75,10,6.2,67,0,24,75,17,62,94,53,17,63,14,57,0,1014,29.95,1012,29.89,15,9,2,1,10,6.2,0,10,6.2,20,0,4,0,0
EDAC,6/5/2016,0,0,0,13,55,13,55,1014,29.95,3,2,SE,135,,,100,0,14,57,12,53,100,100,14,57,12,54,0,1014,29.95,1014,29.95,4,2,4,2,,,0,,,5,10,0,0,0
EDAC,6/6/2016,0,0,0,20,68,13,55,1020,30.12,10,6,NE,54,10,6.2,67,1,26,78,14,57,94,36,17,63,9,48,0,1022,30.18,1018,30.06,18,12,2,1,10,6.2,0,10,6.2,18,0,2,0,0
EDAC,6/7/2016,0,0,0,18,64,10,50,1021.79,30.17,9,5,ESE,120,10,6.2,56,0,26,78,11,51,88,32,13,55,7,45,0,1023,30.21,1020,30.12,17,10,2,1,10,6.2,0,10,6.2,14,0,0,0,0
EDAC,6/8/2016,0,0,0,22,70,13,55,1016.8,30.03,8,5,NW,320,10,6.2,53,0,26,78,17,62,77,44,15,59,11,52,0,1019,30.09,1015,29.98,17,10,6,4,10,6.2,0,10,6.2,20,0,5,0,0
EDAC,6/9/2016,0,0,0,16,62,12,53,1016.32,30.02,10,6,NW,320,10,6.2,73,0,20,68,13,55,88,56,13,55,11,52,0,1017,30.04,1015,29.98,17,10,7,5,10,6.2,0,10,6.2,12,4,0,0,0
EDAC,6/10/2016,0,0,0,18,63,8,47,1011.88,29.89,10,6,WNW,293,10,6.2,52,0,22,71,13,55,94,33,13,55,5,41,0,1013,29.92,1010,29.83,15,9,7,5,10,6.2,0,10,6.2,13,2,0,0,0
EDAC,6/11/2016,0,0,0,17,62,11,53,1012,29.89,3,2,South,183,10,6.2,70,0,19,66,15,59,77,60,12,54,11,52,1,1012,29.89,1012,29.89,6,4,2,1,10,6.2,0,10,6.2,12,2,0,0,0
EDAC,6/12/2016,0,1,0,20,66,14,56,1008.05,29.77,7,4,SSE,155,10,6.2,70,0,22,71,17,62,88,53,16,61,11,52,1,1010,29.83,1006,29.71,11,7,6,4,10,6.2,0,10,6.2,16,0,2,0,0
EDAC,6/13/2016,0,1,0,18,65,14,57,1001.56,29.58,9,6,SW,223,10,6.2,74,0,22,71,15,59,94,56,16,61,12,54,1,1004,29.65,1000,29.53,17,10,6,4,10,6.2,0,9,5.6,15,0,0,0,0
EDAC,6/14/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,6/15/2016,0,0,0,18,63,13,55,1000.42,29.54,13,8,SSW,212,10,6.2,78,0,21,69,14,57,94,49,14,57,10,50,1,1003,29.62,999,29.5,24,15,7,5,10,6.2,0,10,6.2,13,2,0,0,0
EDAC,6/16/2016,0,0,0,18,64,13,55,1003.96,29.65,5,3,East,89,10,6.2,71,0,21,69,16,60,88,56,15,59,11,52,1,1005,29.68,1003,29.62,11,7,4,2,10,6.2,0,10,6.2,14,0,0,0,0
EDAC,6/17/2016,0,0,0,16,62,13,55,1005.45,29.69,16,10,SW,235,10,6.2,78,0,19,66,14,57,100,60,15,59,11,52,1,1009,29.8,1001,29.56,32,20,9,6,10,6.2,0,10,6.2,12,4,0,0,0
EDAC,6/18/2016,0,1,0,20,68,12,54,1015.48,29.99,15,10,WSW,252,10,6.2,64,0,22,71,18,64,73,56,14,57,10,50,1,1016,30.01,1015,29.98,24,15,7,5,10,6.2,0,10,6.2,18,0,2,0,0
EDAC,6/19/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,6/20/2016,0,0,0,18,65,10,51,1020.52,30.14,6,4,SSW,192,10,6.2,54,0,23,73,14,57,82,43,11,52,9,48,0,1023,30.21,1017,30.04,11,7,4,2,10,6.2,0,10,6.2,15,0,0,0,0
EDAC,6/21/2016,0,0,0,21,70,13,55,1020.6,30.14,13,8,SW,229,10,6.2,59,0,25,77,17,62,73,44,14,57,11,52,0,1022,30.18,1018,30.06,20,13,7,5,10,6.2,0,10,6.2,20,0,4,0,0
EDAC,6/22/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,6/23/2016,0,0,0,24,76,16,62,1021.42,30.16,12,7,SE,138,,,61,0,32,89,17,62,94,33,20,68,14,57,0,1024,30.24,1018,30.06,20,13,7,5,,,0,,,26,0,10,0,0
EDAC,6/24/2016,0,0,0,28,83,17,62,1016.48,30.02,7,4,ENE,78,,,44,0,34,93,23,73,73,29,19,66,13,55,0,1019,30.09,1014,29.95,13,8,2,1,,,0,,,33,0,18,0,0
EDAC,6/25/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,6/26/2016,0,0,0,20,68,10,50,1017.7,30.05,9,6,WNW,300,10,6.2,52,0,23,73,17,62,72,43,12,54,9,48,0,1018,30.06,1017,30.04,17,10,4,2,10,6.2,0,10,6.2,18,0,2,0,0
EDAC,6/27/2016,0,0,0,19,66,9,49,1018.63,30.08,11,7,West,266,10,6.2,50,0,23,73,15,59,77,38,11,52,8,46,0,1020,30.12,1017,30.04,17,10,9,6,10,6.2,0,10,6.2,16,0,1,0,0
EDAC,6/28/2016,0,0,0,19,66,13,55,1017.68,30.05,8,5,WNW,282,9,5.6,66,0,22,71,16,60,100,46,16,61,10,50,1,1019,30.09,1016,30.01,13,8,2,1,10,6.2,0,3,1.9,16,0,0,0,0
EDAC,6/29/2016,0,0,0,25,76,12,54,1012,29.89,13,8,WSW,242,,,47,0,26,78,23,73,50,42,13,55,12,54,0,1012,29.89,1012,29.89,20,13,9,6,,,0,,,26,0,12,0,0
EDAC,6/30/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,7/1/2016,0,0,0,24,74,15,59,1015.44,29.99,15,9,SW,220,10,6.2,55,0,28,82,19,66,94,39,18,64,13,55,0,1017,30.04,1014,29.95,26,16,7,5,10,6.2,0,10,6.2,24,0,9,0,0
EDAC,7/2/2016,0,0,0,20,67,17,63,1013.89,29.95,14,9,WSW,249,9.9,6.1,92,0,24,75,15,59,100,61,20,68,15,59,1,1016,30.01,1012,29.89,22,14,6,4,10,6.2,0,8,5,17,0,2,0,0
EDAC,7/3/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,7/4/2016,0,0,0,16,62,8,47,1020.75,30.14,10,6,SW,224,10,6.2,61,0,24,75,9,48,94,31,12,54,5,41,0,1022,30.18,1018,30.06,18,12,4,2,10,6.2,0,10,6.2,12,4,0,0,0
EDAC,7/5/2016,0,1,0,20,67,12,54,1013.83,29.94,14,9,SW,228,10,6.2,66,0,25,77,14,57,88,44,17,63,8,46,1,1018,30.06,1011,29.86,41,25,7,5,10,6.2,0,10,6.2,17,0,2,0,0
EDAC,7/6/2016,0,0,0,19,66,7,44,1018,30.06,24,15,WNW,282,10,6.2,45,0,21,69,17,62,55,40,8,46,6,43,0,1018,30.06,1018,30.06,32,20,24,15,10,6.2,0,10,6.2,16,0,0,0,0
EDAC,7/7/2016,0,0,0,18,63,9,48,1021.92,30.18,5,3,WNW,285,10,6.2,57,0,21,69,14,57,82,40,11,52,6,43,0,1023,30.21,1021,30.15,11,7,2,1,10,6.2,0,10,6.2,13,2,0,0,0
EDAC,7/8/2016,0,1,0,21,70,11,52,1015.83,30,13,8,SW,222,9.8,6.1,59,0,27,80,15,59,94,32,16,61,9,48,1,1019,30.09,1013,29.92,30,18,7,5,10,6.2,0,8,5,20,0,4,0,0
EDAC,7/9/2016,0,0,0,20,68,11,52,1018.5,30.08,17,11,West,278,10,6.2,56,0,24,75,16,60,88,38,14,57,9,48,0,1019,30.09,1018,30.06,26,16,4,2,10,6.2,0,10,6.2,18,0,2,0,0
EDAC,7/10/2016,0,0,0,28,81,15,59,1013.95,29.95,12,8,SSW,211,,,46,0,31,87,24,75,57,38,16,61,14,57,0,1017,30.04,1011,29.86,18,12,9,6,,,0,,,31,0,16,0,0
EDAC,7/11/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,7/12/2016,0,0,0,22,70,11,53,1011.83,29.89,12,7,WSW,243,10,6.2,55,0,25,77,16,60,82,36,14,57,9,48,0,1013,29.92,1011,29.86,22,14,7,5,10,6.2,0,10,6.2,20,0,6,0,0
EDAC,7/13/2016,0,1,0,18,63,13,56,1011.81,29.88,11,7,West,265,10,6.2,78,0,21,69,14,57,94,56,16,61,11,52,1,1014,29.95,1011,29.86,28,17,4,2,10,6.2,0,10,6.2,13,2,0,0,0
EDAC,7/14/2016,0,0,0,15,58,12,53,1014.64,29.97,16,10,WNW,299,8.5,5.3,84,0,17,62,13,55,100,63,13,55,9,48,1,1016,30.01,1013,29.92,28,17,11,7,10,6.2,0,3,1.9,8,6,0,0,0
EDAC,7/15/2016,0,0,0,15,58,10,51,1023.12,30.21,17,11,West,274,10,6.2,73,0,17,62,13,55,88,59,12,54,9,48,1,1024,30.24,1021,30.15,26,16,6,4,10,6.2,0,10,6.2,8,6,0,0,0
EDAC,7/16/2016,0,0,0,18,65,11,51,1023.64,30.23,12,7,WNW,284,10,6.2,54,0,24,75,13,55,88,41,12,54,9,48,0,1025,30.27,1022,30.18,18,12,9,6,10,6.2,0,10,6.2,15,0,0,0,0
EDAC,7/17/2016,0,1,0,20,68,18,65,1020,30.12,9,6,West,269,7.7,4.8,89,0,23,73,17,62,100,69,20,68,17,63,1,1021,30.15,1019,30.09,18,12,6,4,10,6.2,0,1.5,0.9,18,0,2,0,0
EDAC,7/18/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,7/19/2016,0,0,0,21,70,13,56,1021.06,30.15,9,6,NNW,327,10,6.2,61,0,28,82,14,57,88,37,15,59,12,54,0,1022,30.18,1020,30.12,22,14,2,1,10,6.2,0,10,6.2,20,0,4,0,0
EDAC,7/20/2016,0,0,0,24,76,14,57,1017.54,30.05,5,3,SE,126,,,47,0,29,84,20,68,78,35,16,61,11,52,0,1020,30.12,1015,29.98,9,6,4,2,,,0,,,26,0,11,0,0
EDAC,7/21/2016,0,0,0,22,70,19,66,1015.52,30,7,4,SW,218,9.8,6.1,85,0,23,73,20,68,100,73,21,70,17,63,1,1016,30.01,1014,29.95,17,10,2,1,10,6.2,0,8,5,20,0,6,0,0
EDAC,7/22/2016,0,0,0,25,76,16,61,1015.95,30.01,7,4,ESE,107,,,53,0,29,84,21,69,88,37,19,66,13,55,0,1017,30.04,1015,29.98,11,7,4,2,,,0,,,26,0,12,0,0
EDAC,7/23/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,7/24/2016,0,0,0,24,75,15,60,1018.04,30.06,9,5,East,86,10,6.2,62,0,29,84,19,66,88,35,18,64,12,54,0,1019,30.09,1017,30.04,18,12,6,4,10,6.2,0,10,6.2,25,0,10,0,0
EDAC,7/25/2016,0,0,0,26,78,16,61,1017.33,30.05,5,3,NW,313,10,6.2,55,0,29,84,23,73,78,40,20,68,13,55,0,1018,30.06,1017,30.04,15,9,2,1,10,6.2,0,10,6.2,28,0,14,0,0
EDAC,7/26/2016,0,0,0,22,72,18,65,1019.67,30.11,9,6,NNE,12,9.7,6,76,0,25,77,20,68,100,61,20,68,17,63,1,1021,30.15,1019,30.09,17,10,4,2,10,6.2,0,5,3.1,22,0,8,0,0
EDAC,7/27/2016,0,1,0,22,72,18,65,1015.6,30,5,3,South,186,9.6,6,78,0,27,80,18,64,100,54,19,66,16,61,1,1017,30.04,1014,29.95,17,10,2,1,10,6.2,0,3,1.9,22,0,7,0,0
EDAC,7/28/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,7/29/2016,0,0,0,22,70,16,60,1012.56,29.91,13,8,WSW,238,10,6.2,75,0,26,78,17,62,94,44,17,63,13,55,1,1013,29.92,1012,29.89,32,20,6,4,10,6.2,0,10,6.2,20,0,5,0,0
EDAC,7/30/2016,0,0,0,24,74,16,61,1012.38,29.9,13,8,West,272,10,6.2,62,0,26,78,21,69,78,50,17,63,14,57,0,1013,29.92,1012,29.89,26,16,7,5,10,6.2,0,10,6.2,24,0,8,0,0
EDAC,7/31/2016,0,1,0,21,70,17,62,1011.33,29.87,8,5,WSW,242,10,6.2,72,0,23,73,19,66,83,61,18,64,15,59,1,1012,29.89,1011,29.86,13,8,4,2,10,6.2,0,10,6.2,20,0,4,0,0
EDAC,8/1/2016,0,0,0,18,64,10,49,1018.77,30.08,13,8,West,281,10,6.2,54,0,21,69,16,60,82,43,13,55,8,46,0,1019,30.09,1018,30.06,18,12,9,6,10,6.2,0,10,6.2,14,0,0,0,0
EDAC,8/2/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,8/3/2016,0,0,0,19,66,16,61,1012.75,29.91,15,9,SSW,208,10,6.2,85,0,22,71,16,60,94,73,18,64,14,57,1,1015,29.98,1011,29.86,26,16,11,7,10,6.2,0,10,6.2,16,0,0,0,0
EDAC,8/4/2016,0,1,0,20,68,17,63,1011.73,29.88,12,7,SW,223,10,6.2,86,0,23,73,17,62,100,69,18,64,16,61,1,1012,29.89,1011,29.86,20,13,2,1,10,6.2,0,10,6.2,18,0,2,0,0
EDAC,8/5/2016,0,0,0,18,64,14,57,1016.54,30.02,9,5,NW,309,10,6.2,73,0,21,69,15,59,100,56,15,59,12,54,1,1018,30.06,1014,29.95,17,10,6,4,10,6.2,0,10,6.2,14,1,0,0,0
EDAC,8/6/2016,0,0,0,20,68,12,54,1024.29,30.25,13,8,NW,306,10,6.2,62,0,23,73,17,62,82,46,15,59,10,50,1,1025,30.27,1024,30.24,28,17,6,4,10,6.2,0,10,6.2,18,0,2,0,0
EDAC,8/7/2016,0,0,0,22,71,11,52,1026.21,30.31,10,6,West,265,10,6.2,48,0,26,78,18,64,77,32,14,57,8,46,0,1028,30.36,1024,30.24,15,9,6,4,10,6.2,0,10,6.2,21,0,6,0,0
EDAC,8/8/2016,0,0,0,22,71,13,55,1017.96,30.06,17,11,WSW,242,10,6.2,59,0,28,82,16,60,77,26,16,61,7,45,0,1021,30.15,1016,30.01,35,22,9,6,10,6.2,0,10,6.2,21,0,6,0,0
EDAC,8/9/2016,0,0,0,18,64,9,49,1018.96,30.09,11,7,NW,319,10,6.2,60,0,21,69,14,57,77,38,12,54,6,43,1,1020,30.12,1018,30.06,24,15,7,5,10,6.2,0,10,6.2,14,1,0,0,0
EDAC,8/10/2016,0,0,0,12,54,10,49,1019.33,30.1,7,4,NNW,337,9.6,5.9,84,0,14,57,10,50,100,72,11,52,8,46,1,1020,30.12,1019,30.09,18,12,2,1,10,6.2,0,5,3.1,4,12,0,0,0
EDAC,8/11/2016,0,0,0,13,55,8,47,1023.5,30.23,8,5,WSW,258,10,6.2,68,0,16,60,10,50,87,55,9,48,7,45,0,1024,30.24,1023,30.21,15,9,7,5,10,6.2,0,10,6.2,5,10,0,0,0
EDAC,8/12/2016,0,0,0,16,60,14,57,1022.24,30.19,14,9,WSW,238,9.5,5.9,87,0,19,66,13,55,100,77,15,59,10,50,1,1023,30.21,1021,30.15,20,13,11,7,10,6.2,0,4,2.5,10,4,0,0,0
EDAC,8/13/2016,0,0,0,24,74,14,58,1021.1,30.15,18,11,WSW,239,10,6.2,53,0,27,80,20,68,78,42,17,63,13,55,0,1023,30.21,1020,30.12,24,15,15,9,10,6.2,0,10,6.2,24,0,9,0,0
EDAC,8/14/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
EDAC,8/15/2016,0,0,0,17,62,10,50,1022.98,30.21,9,6,North,6,10,6.2,65,0,21,69,13,55,88,43,13,55,8,46,0,1024,30.24,1021,30.15,15,9,4,2,10,6.2,0,10,6.2,12,3,0,0,0
EDAC,8/16/2016,0,0,0,17,62,10,49,1018.81,30.09,6,4,NE,41,10,6.2,62,0,21,69,13,55,82,40,11,52,7,45,0,1022,30.18,1016,30.01,20,13,2,1,10,6.2,0,10,6.2,12,3,0,0,0
EDAC,8/17/2016,0,0,0,16,60,9,48,1015.71,30,5,3,NNE,17,10,6.2,64,0,19,66,12,53,88,52,10,50,8,46,0,1017,30.04,1014,29.95,13,8,4,2,10,6.2,0,10,6.2,10,6,0,0,0
EDAC,8/18/2016,0,0,0,18,64,9,48,1010.04,29.83,5,3,NNW,332,,,50,0,23,73,13,55,82,33,11,52,6,43,0,1011,29.86,1009,29.8,11,7,2,1,,,0,,,14,1,0,0,0
EDAC,8/19/2016,0,0,0,22,71,10,50,1011.14,29.86,6,4,SSW,213,,,41,0,28,82,16,60,72,28,12,54,8,46,0,1012,29.89,1010,29.83,17,10,2,1,,,0,,,21,0,6,0,0
EDAC,8/20/2016,0,0,0,,,,,,,,,Variable,-1,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,0,0
